,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
57,57.0,6.0,250.0,7.0,11.0,1.0,0.0,13000.0,0.00536,0.27084774964362046,50.53129657530233
58,58.0,6.0,250.0,7.0,12.0,1.0,0.0,13000.0,0.00534,0.2929743113363729,54.86410324651178
59,59.0,6.0,250.0,7.0,13.0,1.0,0.0,13000.0,0.00534,0.3174824514173769,59.45364258752377
60,60.0,6.0,250.0,7.0,14.0,1.0,0.0,13000.0,0.00539,0.3352603762055409,62.20044085446028
61,61.0,6.0,250.0,7.0,15.0,1.0,0.0,13000.0,0.00534,0.35801428837442906,67.04387422742117
62,62.0,6.0,250.0,7.0,16.0,1.0,0.0,13000.0,0.00539,0.3935971572657737,73.02359132945709
63,63.0,6.0,250.0,7.0,17.0,1.0,0.0,13000.0,0.00534,0.4349077007908399,81.44338966120597
64,64.0,7.0,250.0,7.0,2.0,1.0,0.0,25000.0,0.01411,0.4065229991301324,28.81098505528933
65,65.0,7.0,250.0,7.0,3.0,1.0,0.0,25000.0,0.01411,0.4330057593480413,30.687863880087974
66,66.0,7.0,250.0,7.0,4.0,1.0,0.0,25000.0,0.01411,0.46552751616416843,32.992736794058715
67,67.0,7.0,250.0,7.0,5.0,1.0,0.0,25000.0,0.0141,0.4952819689169679,35.12638077425304
68,68.0,7.0,250.0,7.0,6.0,1.0,0.0,25000.0,0.01411,0.5263039677959344,37.30006858936459
69,69.0,7.0,250.0,7.0,7.0,1.0,0.0,25000.0,0.01417,0.5605488865052765,39.55884873008302
70,70.0,7.0,250.0,7.0,8.0,1.0,0.0,25000.0,0.01411,0.5924570866528487,41.988454050520815
71,71.0,7.0,250.0,7.0,9.0,1.0,0.0,25000.0,0.01413,0.631167679235227,44.66862556512576
72,72.0,7.0,250.0,7.0,10.0,1.0,0.0,25000.0,0.01414,0.677901584507109,47.942120545057215
73,73.0,7.0,250.0,7.0,11.0,1.0,0.0,25000.0,0.01413,0.7259012224529133,51.37305183672423
74,74.0,7.0,250.0,7.0,12.0,1.0,0.0,25000.0,0.01414,0.7855478351187236,55.555009555779606
75,75.0,7.0,250.0,7.0,13.0,1.0,0.0,25000.0,0.01411,0.8514536810031149,60.34398873161693
76,76.0,7.0,250.0,7.0,14.0,1.0,0.0,25000.0,0.01413,0.8997366104085759,63.67562706359348
77,77.0,7.0,250.0,7.0,15.0,1.0,0.0,25000.0,0.01411,0.9635826273097131,68.29076026291376
78,78.0,7.0,250.0,7.0,16.0,1.0,0.0,25000.0,0.014150000000000001,1.0552053028831052,74.57281292460107
79,79.0,7.0,250.0,7.0,17.0,1.0,0.0,25000.0,0.01414,1.1686393842259093,82.64776408952683
