,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
88,88.0,8.0,250.0,7.0,10.0,1.0,0.0,43000.0,0.54304,2.145763186765229,3.9513906650803428
89,89.0,8.0,250.0,7.0,11.0,1.0,0.0,43000.0,0.54304,2.238761934788565,4.122646462118012
90,90.0,8.0,250.0,7.0,12.0,1.0,0.0,43000.0,0.54304,2.355290513155276,4.337232088161602
91,91.0,8.0,250.0,7.0,13.0,1.0,0.0,43000.0,0.54304,2.4864913734735308,4.578836500945659
92,92.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.54304,2.541722892512862,4.680544513319207
93,93.0,8.0,250.0,7.0,15.0,1.0,0.0,43000.0,0.54304,2.679879874086514,4.934958518868802
94,94.0,8.0,250.0,7.0,16.0,1.0,0.0,43000.0,0.54304,2.870935808702996,5.28678515155973
95,95.0,8.0,250.0,7.0,17.0,1.0,0.0,43000.0,0.54304,3.0978757210378807,5.704691590007883
96,96.0,6.0,500.0,7.0,2.0,1.0,0.0,7000.0,0.5072,0.8927013468677861,1.7600578605437425
97,97.0,6.0,500.0,7.0,3.0,1.0,0.0,7000.0,0.5072,0.8976320412257444,1.7697792610917673
98,98.0,6.0,500.0,7.0,4.0,1.0,0.0,7000.0,0.5072,0.903786834561203,1.7819141059960628
99,99.0,6.0,500.0,7.0,5.0,1.0,0.0,7000.0,0.5072,0.9089365019347552,1.7920672356757792
