,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
135,135.0,8.0,500.0,7.0,9.0,1.0,0.0,22000.0,0.01413,0.8091677198678807,57.26593912723855
136,136.0,8.0,500.0,7.0,10.0,1.0,0.0,22000.0,0.01413,0.8494195653836041,60.11461892311423
137,137.0,8.0,500.0,7.0,11.0,1.0,0.0,22000.0,0.01413,0.9061443586633484,64.12911243194256
138,138.0,8.0,500.0,7.0,12.0,1.0,0.0,22000.0,0.01414,0.9718767735336714,68.73244508724692
139,139.0,8.0,500.0,7.0,13.0,1.0,0.0,22000.0,0.01414,1.0467468339147599,74.02735741971428
140,140.0,8.0,500.0,7.0,14.0,1.0,0.0,22000.0,0.01417,1.1328042331205759,79.94384143405617
141,141.0,8.0,500.0,7.0,15.0,1.0,0.0,22000.0,0.01413,1.2260056272904445,86.76614488962807
142,142.0,8.0,500.0,7.0,16.0,1.0,0.0,22000.0,0.01413,1.3447148076711113,95.16736076936385
143,143.0,8.0,500.0,7.0,17.0,1.0,0.0,22000.0,0.01416,1.46037917523146,103.13412254459463
144,144.0,6.0,125.0,7.0,2.0,1.0,0.0,25000.0,0.01056,0.3626766609283211,34.34438076972738
145,145.0,6.0,125.0,7.0,3.0,1.0,0.0,25000.0,0.01058,0.3888730950874037,36.755491029055165
146,146.0,6.0,125.0,7.0,4.0,1.0,0.0,25000.0,0.01055,0.41976152093386737,39.7878218894661
147,147.0,6.0,125.0,7.0,5.0,1.0,0.0,25000.0,0.010539999999999999,0.44736404073790953,42.444406142116655
148,148.0,6.0,125.0,7.0,6.0,1.0,0.0,25000.0,0.01055,0.47843916144924975,45.34968354969192
149,149.0,6.0,125.0,7.0,7.0,1.0,0.0,25000.0,0.010539999999999999,0.5140509803402254,48.77144025998344
150,150.0,6.0,125.0,7.0,8.0,1.0,0.0,25000.0,0.010539999999999999,0.5482802447387477,52.01899855206336
151,151.0,6.0,125.0,7.0,9.0,1.0,0.0,25000.0,0.01056,0.5900780183334847,55.87860022097394
152,152.0,6.0,125.0,7.0,10.0,1.0,0.0,25000.0,0.01058,0.6446227510827488,60.928426378331636
153,153.0,6.0,125.0,7.0,11.0,1.0,0.0,25000.0,0.010539999999999999,0.6660471786707349,63.19233194219497
154,154.0,6.0,125.0,7.0,12.0,1.0,0.0,25000.0,0.01058,0.7125838128368366,67.35196718684655
155,155.0,6.0,125.0,7.0,13.0,1.0,0.0,25000.0,0.010539999999999999,0.7715100259036642,73.19829467776701
156,156.0,6.0,125.0,7.0,14.0,1.0,0.0,25000.0,0.01058,0.8344559285278504,78.87107074932423
157,157.0,6.0,125.0,7.0,15.0,1.0,0.0,25000.0,0.010539999999999999,0.9041523445834192,85.78295489406256
158,158.0,6.0,125.0,7.0,16.0,1.0,0.0,25000.0,0.01057,0.9909548022151831,93.75163691723587
159,159.0,6.0,125.0,7.0,17.0,1.0,0.0,25000.0,0.010539999999999999,1.0758629388809968,102.07428262628055
160,160.0,7.0,125.0,7.0,2.0,1.0,0.0,50000.0,0.02811,0.9751586308383092,34.690808638858385
161,161.0,7.0,125.0,7.0,3.0,1.0,0.0,50000.0,0.0281,1.0473408199244754,37.271915299803396
162,162.0,7.0,125.0,7.0,4.0,1.0,0.0,50000.0,0.0281,1.1256779085144764,40.059712046778515
163,163.0,7.0,125.0,7.0,5.0,1.0,0.0,50000.0,0.028079999999999997,1.1968584613553077,42.62316457818048
164,164.0,7.0,125.0,7.0,6.0,1.0,0.0,50000.0,0.02811,1.2941825481090705,46.03993411985309
165,165.0,7.0,125.0,7.0,7.0,1.0,0.0,50000.0,0.028079999999999997,1.390335732211831,49.51338077677462
166,166.0,7.0,125.0,7.0,8.0,1.0,0.0,50000.0,0.028079999999999997,1.4836580160410808,52.836823933086926
167,167.0,7.0,125.0,7.0,9.0,1.0,0.0,50000.0,0.02811,1.5993775012478788,56.89710072030874
168,168.0,7.0,125.0,7.0,10.0,1.0,0.0,50000.0,0.028079999999999997,1.7442496524553253,62.117152865218145
169,169.0,7.0,125.0,7.0,11.0,1.0,0.0,50000.0,0.028079999999999997,1.7821943225563657,63.46845878049736
170,170.0,7.0,125.0,7.0,12.0,1.0,0.0,50000.0,0.028079999999999997,1.9149168001798806,68.19504274144875
171,171.0,7.0,125.0,7.0,13.0,1.0,0.0,50000.0,0.028079999999999997,2.067953910496453,73.64508228263722
172,172.0,7.0,125.0,7.0,14.0,1.0,0.0,50000.0,0.0281,2.242192377438058,79.79332304050028
173,173.0,7.0,125.0,7.0,15.0,1.0,0.0,50000.0,0.0281,2.4282705631866777,86.41532253333372
174,174.0,7.0,125.0,7.0,16.0,1.0,0.0,50000.0,0.02811,2.6556160854623574,94.47229048247448
175,175.0,7.0,125.0,7.0,17.0,1.0,0.0,50000.0,0.02811,2.8848924548156316,102.62868924993353
176,176.0,8.0,125.0,7.0,2.0,1.0,0.0,85000.0,0.055990000000000005,1.942625905904045,34.69594402400509
177,177.0,8.0,125.0,7.0,3.0,1.0,0.0,85000.0,0.05602,2.082433369677877,37.173034089215946
178,178.0,8.0,125.0,7.0,4.0,1.0,0.0,85000.0,0.055979999999999995,2.2498733495967542,40.190663622664424
179,179.0,8.0,125.0,7.0,5.0,1.0,0.0,85000.0,0.05602,2.397894016010892,42.80424876849147
180,180.0,8.0,125.0,7.0,6.0,1.0,0.0,85000.0,0.055979999999999995,2.56635586596528,45.8441562337492
181,181.0,8.0,125.0,7.0,7.0,1.0,0.0,85000.0,0.05602,2.7528720677834984,49.140879467752555
182,182.0,8.0,125.0,7.0,8.0,1.0,0.0,85000.0,0.05602,2.9382092315373427,52.44929010241597
183,183.0,8.0,125.0,7.0,9.0,1.0,0.0,85000.0,0.055979999999999995,3.163940412928678,56.519121345635554
184,184.0,8.0,125.0,7.0,10.0,1.0,0.0,85000.0,0.055990000000000005,3.4541485519141184,61.692240612861546
185,185.0,8.0,125.0,7.0,11.0,1.0,0.0,85000.0,0.05602,3.5722355518059654,63.767146587039726
186,186.0,8.0,125.0,7.0,12.0,1.0,0.0,85000.0,0.055979999999999995,3.8604735586847374,68.9616569968692
187,187.0,8.0,125.0,7.0,13.0,1.0,0.0,85000.0,0.055979999999999995,4.156159886065321,74.24365641417153
188,188.0,8.0,125.0,7.0,14.0,1.0,0.0,85000.0,0.056,4.489617524919622,80.17174151642183
189,189.0,8.0,125.0,7.0,15.0,1.0,0.0,85000.0,0.05602,4.859769845864934,86.75062202543616
190,190.0,8.0,125.0,7.0,16.0,1.0,0.0,85000.0,0.056,5.314791296491647,94.90698743735084
191,191.0,8.0,125.0,7.0,17.0,1.0,0.0,85000.0,0.05601,5.779652456099952,103.18965284949032
192,192.0,6.0,250.0,7.0,2.0,1.0,0.0,13000.0,0.0054,0.18415707428738715,34.103161905071694
193,193.0,6.0,250.0,7.0,3.0,1.0,0.0,13000.0,0.00536,0.1968775505943442,36.73088630491496
194,194.0,6.0,250.0,7.0,4.0,1.0,0.0,13000.0,0.00536,0.21226784648489166,39.602210165091726
195,195.0,6.0,250.0,7.0,5.0,1.0,0.0,13000.0,0.00536,0.22618794267422737,42.199243036236446
196,196.0,6.0,250.0,7.0,6.0,1.0,0.0,13000.0,0.00537,0.24187934132107866,45.042707881020235
197,197.0,6.0,250.0,7.0,7.0,1.0,0.0,13000.0,0.0054,0.25953872959411683,48.062727702614225
198,198.0,6.0,250.0,7.0,8.0,1.0,0.0,13000.0,0.00538,0.2770289377913983,51.49236761921902
199,199.0,6.0,250.0,7.0,9.0,1.0,0.0,13000.0,0.00537,0.2976283803818535,55.42427940071761
200,200.0,6.0,250.0,7.0,10.0,1.0,0.0,13000.0,0.00537,0.32485095667445313,60.493660460792015
201,201.0,6.0,250.0,7.0,11.0,1.0,0.0,13000.0,0.0054,0.333248276434311,61.712643784131664
202,202.0,6.0,250.0,7.0,12.0,1.0,0.0,13000.0,0.00537,0.3600343903185831,67.04551030141212
203,203.0,6.0,250.0,7.0,13.0,1.0,0.0,13000.0,0.00536,0.38874948853178776,72.52788965145294
204,204.0,6.0,250.0,7.0,14.0,1.0,0.0,13000.0,0.00538,0.4200792660472055,78.08164796416459
205,205.0,6.0,250.0,7.0,15.0,1.0,0.0,13000.0,0.00536,0.45378871717090663,84.66207409904975
206,206.0,6.0,250.0,7.0,16.0,1.0,0.0,13000.0,0.00536,0.49694322662938595,92.71328855025857
207,207.0,6.0,250.0,7.0,17.0,1.0,0.0,13000.0,0.0054,0.5401828147286045,100.0338545793712
208,208.0,7.0,250.0,7.0,2.0,1.0,0.0,25000.0,0.01413,0.49239108264820985,34.84721037850034
209,209.0,7.0,250.0,7.0,3.0,1.0,0.0,25000.0,0.01416,0.5278002423716671,37.27402841607818
210,210.0,7.0,250.0,7.0,4.0,1.0,0.0,25000.0,0.014150000000000001,0.5692103848789595,40.22688232360137
211,211.0,7.0,250.0,7.0,5.0,1.0,0.0,25000.0,0.01414,0.6059603323513901,42.85433750717045
212,212.0,7.0,250.0,7.0,6.0,1.0,0.0,25000.0,0.01413,0.6488005303680424,45.916527273039094
213,213.0,7.0,250.0,7.0,7.0,1.0,0.0,25000.0,0.01413,0.6975308309084841,49.36523927165493
214,214.0,7.0,250.0,7.0,8.0,1.0,0.0,25000.0,0.01413,0.743714623407661,52.633731309813236
215,215.0,7.0,250.0,7.0,9.0,1.0,0.0,25000.0,0.01413,0.8001173901057653,56.625434543932435
216,216.0,7.0,250.0,7.0,10.0,1.0,0.0,25000.0,0.01413,0.8723343850005799,61.736332979517336
217,217.0,7.0,250.0,7.0,11.0,1.0,0.0,25000.0,0.01413,0.9025549163319534,63.87508254295494
218,218.0,7.0,250.0,7.0,12.0,1.0,0.0,25000.0,0.01417,0.9687169134443655,68.36393178859319
219,219.0,7.0,250.0,7.0,13.0,1.0,0.0,25000.0,0.014150000000000001,1.045404901691758,73.88020506655532
220,220.0,7.0,250.0,7.0,14.0,1.0,0.0,25000.0,0.01417,1.1295432232672036,79.71370665259023
221,221.0,7.0,250.0,7.0,15.0,1.0,0.0,25000.0,0.01413,1.2252220285304374,86.71068850180023
222,222.0,7.0,250.0,7.0,16.0,1.0,0.0,25000.0,0.014150000000000001,1.3402279529068402,94.71575638917598
223,223.0,7.0,250.0,7.0,17.0,1.0,0.0,25000.0,0.01413,1.4567664418952027,103.09741273143685
224,224.0,8.0,250.0,7.0,2.0,1.0,0.0,43000.0,0.028079999999999997,0.9837943825506474,35.03541248399742
225,225.0,8.0,250.0,7.0,3.0,1.0,0.0,43000.0,0.028120000000000003,1.0537650342932245,37.4738632394461
226,226.0,8.0,250.0,7.0,4.0,1.0,0.0,43000.0,0.02809,1.137809702645507,40.50586339072648
227,227.0,8.0,250.0,7.0,5.0,1.0,0.0,43000.0,0.02811,1.2128699620540142,43.14727719864867
228,228.0,8.0,250.0,7.0,6.0,1.0,0.0,43000.0,0.02809,1.2965692323978402,46.15768004264294
229,229.0,8.0,250.0,7.0,7.0,1.0,0.0,43000.0,0.028120000000000003,1.3912190235004918,49.4743607219236
230,230.0,8.0,250.0,7.0,8.0,1.0,0.0,43000.0,0.028079999999999997,1.4866097451186302,52.94194248997971
231,231.0,8.0,250.0,7.0,9.0,1.0,0.0,43000.0,0.028079999999999997,1.6000211395674155,56.9808098136544
232,232.0,8.0,250.0,7.0,10.0,1.0,0.0,43000.0,0.028120000000000003,1.6900293931556196,60.10061853327238
233,233.0,8.0,250.0,7.0,11.0,1.0,0.0,43000.0,0.028079999999999997,1.7993419351905355,64.0791287461017
234,234.0,8.0,250.0,7.0,12.0,1.0,0.0,43000.0,0.028079999999999997,1.938063886173681,69.01936916572939
235,235.0,8.0,250.0,7.0,13.0,1.0,0.0,43000.0,0.02809,2.0874240949058005,74.31200053064437
236,236.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.028079999999999997,2.2588499876226726,80.44337562758807
